user_id,item_id
92,640 1039 1543 2366 2745 2956 2688 3013 1960 1354
93,3059 1583 1316 2402 69 22 3101 1178 2512 883
94,1108 863 2862 1858 1840 2474 2528 2456 2281 2073
95,1096 82 1099 2603 1919 3474 3694 3448 3660 933
96,3157 1510 2281 234 1245 467 3231 2354 438 573
97,1030 863 2636 2297 1811 2054 2222 3205 312 3677
98,3256 3133 1633 1470 1371 2342 2534 188 3656 2382
99,2757 2335 3172 99 1861 1617 119 113 1374 3349
100,1840 3105 2365 152 3448 863 1912 2256 3311 1524
101,1831 204 476 2054 3482 293 1490 94 1811 3000
102,36 3253 2402 188 1781 1165 2005 986 778 857
103,3191 728 1078 237 2541 1548 3617 994 1546 1583
104,467 1510 3256 1470 578 43 3119 3473 2132 3415
105,1337 570 389 1790 2023 3539 1246 2586 2981 1884
106,2862 863 2528 3022 2757 2297 2210 3474 1560 1227
107,3013 2365 3153 382 707 3583 1505 1543 2885 409
108,1946 3105 1178 1102 2784 3269 3013 3475 2073 188
109,312 801 1272 36 107 802 2885 2561 1517 1686
110,3151 184 463 584 530 2798 3438 20 3013 37
111,2327 640 2617 3141 2833 3474 933 2402 3046 2308
112,2370 2564 2068 2076 1382 462 2387 880 2338 501
113,2468 3053 1583 3276 3133 3238 120 3534 1831 2256
114,2718 754 2956 1304 361 2636 1184 3696 2140 517
115,1353 3247 2076 2387 2820 3334 1800 462 406 2568
116,188 183 1781 165 755 2005 3253 361 802 3327
117,2129 1560 2673 3534 1859 214 2314 3276 2169 2564
118,1668 2858 3583 3231 79 318 3701 3527 1700 2933
119,2165 3151 1840 2070 2800 1590 3705 431 2768 809
120,3656 2653 463 3000 3670 1216 1638 3262 2763 1272
121,292 1216 1252 1858 1956 2297 2387 584 1593 1830
122,809 3059 1638 2210 3116 2833 2195 1211 3035 3692
123,36 3000 3050 3371 3544 3063 3670 402 2541 1044
124,2817 2119 796 944 785 183 3448 3696 3023 136
125,1011 2630 1858 1583 3142 2745 382 138 2470 2148
126,3597 1678 1227 1746 790 563 1490 1001 3669 69
127,2653 36 2363 2335 2387 1956 1573 3262 2570 1686
128,37 324 1592 2335 467 1809 1775 2117 818 501
129,2603 2210 1039 2732 2256 1592 124 2745 2331 1960
130,2222 1809 2048 1490 2757 3005 3660 2980 785 771
131,1916 1315 94 2474 2148 2076 2128 2769 868 2400
132,1070 253 2587 1504 3557 3366 1645 3000 3609 663
133,2331 1078 1746 2877 3053 109 1617 3333 1850 2175
134,1859 1968 2410 863 3583 1912 2910 1811 2086 401
135,2947 3172 829 1858 3036 605 3247 2331 2833 2664
136,2237 3677 293 771 1052 3529 2185 2774 702 1831
137,2774 863 1184 3448 2780 2437 1848 508 2999 1887
138,1335 1950 3677 2140 1960 2709 1686 785 3005 658
139,236 2830 3142 3000 367 1614 2928 361 894 3116
140,2132 794 467 3133 573 578 1583 1669 1211 3415
141,989 2920 467 1052 1669 482 2110 2732 3677 438
142,2817 1279 2564 618 2862 3418 2603 2885 136 1804
143,1246 389 79 312 1691 2670 3101 350 2561 618
144,2470 2067 2336 2338 1007 339 3005 1131 631 2278
145,82 1099 138 2745 3046 2626 3317 2175 189 1640
146,2510 3021 1747 1086 2402 467 1858 409 2265 2529
147,1811 305 1670 1800 3402 3390 69 312 202 429
148,527 1543 1560 2328 2410 2366 2363 3692 617 2252
149,740 3049 2314 119 913 1640 2328 136 2956 3408
150,2145 3238 2281 801 501 3318 3424 1427 1573 576
151,3692 2862 1376 3677 2366 119 2365 3059 2800 3349
152,2480 2397 2769 2512 1309 2165 657 2928 3352 2252
153,36 2366 1583 2210 2630 3528 3418 785 1211 1337
154,2630 1711 631 1279 232 1078 331 799 3583 3082
155,1001 3317 1912 3529 1583 1211 732 2470 2281 2646
156,2342 2067 1030 94 20 12 1731 2980 3628 2328
157,2468 2626 1956 406 3046 1007 2999 1374 69 2050
158,1279 1827 234 1669 2387 707 465 3406 1377 2745
159,2784 1456 3463 2281 309 2501 3172 3367 530 3238
160,2840 2920 3276 463 2328 611 3352 1705 2437 160
161,452 2210 1711 3248 620 93 1830 1086 1300 312
162,2297 779 2054 132 3335 2006 523 2165 2466 487
163,1211 1583 2224 863 2128 922 2468 3474 2281 3059
164,428 1012 3269 2128 2617 3693 569 1211 1681 2068
165,3256 246 1510 1470 578 1668 2342 3119 2068 2132
166,183 292 382 2128 2620 43 2673 246 2068 1172
167,20 2745 1808 2410 3051 189 902 1587 2512 528
168,3692 3013 3602 1304 605 1916 152 93 320 2617
169,1371 2086 1590 69 1811 618 1583 2088 312 2574
170,2485 2175 621 1568 1858 1984 2732 2076 1316 3670
171,3000 2387 1300 3204 3335 2541 2664 640 495 1543
172,3431 120 652 3013 1736 2424 2148 1669 1688 2088
173,246 1543 2643 1371 3415 1052 2370 2572 528 1831
174,3474 1316 2256 2219 3116 246 2474 3205 1382 1792
175,1316 523 989 3473 132 2031 674 1296 3694 2250
176,1001 1376 971 1403 2210 487 1583 3529 109 12
177,512 1746 2122 2129 467 1453 2073 1278 1948 2763
178,3427 2603 2568 1057 1398 2290 1553 2410 2967 1177
179,375 523 2091 750 10 187 2688 3537 2009 2116
180,2170 295 2934 1289 517 307 1362 2176 3639 172
181,3013 36 2297 2510 93 2603 1354 2210 3448 3151
182,779 1354 2798 573 2646 1279 2931 2384 2945 2557
183,2222 109 3317 1746 293 3051 2768 1271 376 584
184,1536 3338 1070 1808 3227 1725 2281 2256 2063 2934
185,3537 523 10 498 3153 120 620 2564 2342 3365
186,1583 3557 779 2474 573 3638 253 1645 974 1808
187,513 6 2570 124 1011 3216 717 761 3423 1086
188,3153 2006 2626 1568 1548 2732 2999 2488 1614 768
189,1178 214 1376 1057 2068 2840 204 474 2036 3105
190,3696 2636 2763 1536 2063 1652 2335 2528 663 1289
191,3424 1360 741 1279 2557 3131 2528 3317 1316 2745
192,2128 52 3424 3677 2780 20 3473 2210 1690 1996
193,3133 578 3415 2068 186 2484 234 1633 1052 2933
194,1746 3534 208 2186 944 3051 1583 3317 2222 672
195,1831 1840 361 2031 3448 166 1858 2224 3116 530
196,3602 3660 2732 2564 2617 2273 1795 3474 818 2484
197,1279 779 3423 3153 1505 2248 320 1583 28 1543
198,1018 2956 1861 1471 1248 3327 2510 3374 2194 119
199,79 1246 1700 2673 3424 3101 2297 2327 3371 1686
200,2258 1379 3180 1551 3613 1930 3646 1459 732 2956
201,36 621 793 640 2338 2780 3694 785 3005 646
202,2630 1831 1039 2858 208 1475 2273 1868 650 237
203,2814 1545 2653 472 1956 1086 2205 463 3059 1517
204,304 3253 409 1456 1404 25 2500 88 382 1956
205,3142 2564 2606 1615 3423 569 2185 1337 3473 570
206,1956 2956 1374 339 398 1814 646 220 1892 324
207,1840 984 37 1807 809 2960 3684 1341 1916 1184
208,2784 2828 253 384 2070 2258 1146 1505 2067 3551
209,1686 2256 2376 2920 640 3677 2643 3473 472 1371
210,232 2023 3406 2467 1813 570 1438 2614 389 2981
211,1211 528 3059 971 2297 1102 772 3269 2630 2327
212,2054 3656 1590 476 3350 2169 2617 1316 3367 1792
213,2630 36 476 1211 1030 1039 2745 1548 2817 1078
214,3116 94 3327 1560 3335 3418 3628 1353 1248 933
215,1775 2673 922 1956 283 220 2335 796 1583 1018
216,401 3151 1946 2817 2493 2988 2510 3269 2564 2277
217,3105 563 1762 3696 3071 1058 1270 2468 2145 1546
218,1690 208 3463 1456 2129 2315 458 498 427 1501
219,2293 2091 187 523 799 2527 3537 1459 395 3432
220,1831 3694 1211 1304 640 1711 621 3116 2768 1039
221,3448 3116 2308 37 1678 1887 166 1304 508 2297
222,2745 1083 2828 451 283 1956 2128 3402 1177 2129
223,293 3046 398 1491 106 3660 2515 799 1287 2625
224,232 802 3583 221 174 3205 1984 452 1811 1337
225,2928 2745 2327 3105 2195 1855 2840 132 2086 3427
226,69 2236 799 279 3660 2076 3125 2331 1960 2237
227,2468 1211 2630 1044 283 618 650 293 3238 2091
228,1583 36 1831 105 1007 452 160 2616 1546 2784
229,2828 2789 3131 3646 1975 3535 236 153 2056 1609
230,3409 523 2335 2817 375 253 3298 2510 3062 3000
231,2474 431 1439 892 2165 2073 184 2570 1057 2070
232,109 1543 1039 3694 1960 1831 3333 3409 2603 1887
233,152 2248 3151 2789 1858 1376 3204 1354 10 618
234,3247 37 124 3105 863 2345 1747 2224 3448 1341
235,3000 1858 79 1044 3349 1375 232 1376 3656 3670
236,2338 1816 2248 304 696 3220 1747 1365 3248 52
237,1699 563 120 2290 3358 1491 384 2593 1227 1453
238,2768 1809 793 1490 1186 2493 3463 2603 169 2484
239,913 768 428 2900 3401 1912 553 3418 1982 2757
240,2745 237 2784 3418 1007 3048 1814 1328 2817 1568
241,138 2293 2820 2768 1371 3673 2410 732 1800 2769
242,944 1997 3638 423 1848 1775 2186 1930 2931 772
243,3059 1223 124 3153 1178 1102 1811 2458 1379 1073
244,1490 3046 802 3238 2186 3463 2757 3660 1746 1850
245,1316 2564 472 3272 2387 3116 528 2265 3173 476
246,2210 2630 1316 2054 1086 1057 2646 1560 1545 3022
247,3473 2067 1078 2314 640 2501 2633 2626 2331 2757
248,476 109 2630 2646 1505 1568 2603 732 1172 1304
249,1069 3669 663 3111 867 59 1223 3609 1184 166
250,728 1858 3038 3431 2364 2148 1807 3637 482 2625
251,802 702 2363 1573 1545 1337 2185 1583 2338 3059
252,1505 2745 1039 3694 3248 2630 3317 1078 798 2967
253,1688 2862 1353 2128 707 2076 3022 2122 2474 2602
254,1848 2468 1376 2664 1831 1044 232 2345 1300 2763
255,809 1070 3116 1848 951 3224 138 3700 1051 2176
256,584 880 1296 93 1935 214 3272 829 528 1848
257,772 971 1855 2603 3131 732 3692 2646 3198 320
258,3142 1960 1223 650 3694 1374 2780 1365 1337 799
259,3153 3409 1543 409 124 3390 2617 2169 2261 966
260,3438 3157 462 790 2024 1505 1436 3431 3597 1720
261,790 563 1884 211 2215 3067 2291 3535 625 652
262,1142 1487 3473 168 3036 267 3646 1614 911 3665
263,2054 611 2056 2256 3059 2112 2308 208 1811 1304
264,1996 2308 1884 883 1149 1037 863 37 1655 1184
265,1323 779 453 93 3537 2898 2727 799 2251 2308
266,312 802 3311 2205 1037 3030 1670 2363 1686 3656
267,2252 2221 1428 931 922 2323 3282 1045 1463 3325
268,2653 802 69 3597 3668 2308 2327 1840 2817 2630
269,1840 1177 3000 1711 569 1382 339 3693 944 3151
270,124 2564 20 120 3173 1831 3390 1371 3614 2110
271,1248 584 3550 3005 183 1096 2237 563 398 2780
272,1146 3456 1403 1657 2528 1859 3423 2709 3551 1268
273,1039 772 3692 3142 3423 1583 707 990 1855 3638
274,779 1787 1736 3415 2129 1809 793 3068 2338 2710
275,584 1376 2054 3013 2763 2732 2757 1830 1831 476
276,232 3187 331 472 3318 96 1546 1300 1510 2584
277,2980 1858 1638 1044 3335 1848 1593 1216 1300 3670
278,2613 3021 2256 1471 2125 52 672 566 1920 707
279,2128 543 1328 1315 772 3266 2366 2789 1033 3658
280,3048 3473 2603 1831 2501 3053 502 2468 1375 398
281,2626 2920 2354 1471 2602 1573 3220 2194 2757 989
282,1912 2606 913 3245 553 1177 3374 3693 2900 1982
283,3059 1658 36 2664 1296 220 188 3282 2959 3153
284,1001 1490 563 3562 293 2910 1270 3298 3266 508
285,2840 640 2127 2292 1792 1699 3066 398 3107 1248
286,619 2673 3510 3107 569 1824 1801 3438 2707 1315
287,1617 3298 2616 619 2342 59 2354 3701 1100 3371
288,785 1175 3036 1445 672 1939 810 1638 3390 771
289,2222 69 2493 2556 2090 295 3002 3633 530 81
290,2564 172 184 1887 3036 2602 20 1859 3595 3220
291,2931 2564 36 772 2534 1543 2673 1354 401 1146
292,762 1037 2849 801 1884 3187 3404 3101 312 2561
293,169 2222 2630 36 530 1083 2265 3409 3298 1525
294,1067 1428 2613 3067 1463 213 3658 1174 972 1099
295,1808 2050 1403 1328 1707 1018 569 12 3031 1498
296,495 1936 3670 1086 1376 3349 3000 232 609 3311
297,515 1081 3048 1546 3050 493 1617 1007 1374 1018
298,331 3367 2050 1505 1982 2581 2470 502 1211 3046
299,2493 309 2187 190 1304 1382 2140 2931 1556 535
300,2073 1382 1855 2421 2185 2602 3468 817 1960 3652
301,2222 331 1830 106 3402 1039 3238 818 1353 2980
302,2509 3269 3473 2664 529 2335 971 779 2784 1889
303,578 3231 2858 1470 482 2643 2920 3415 1669 887
304,1453 451 3153 69 3482 3269 2947 124 3476 1543
305,3692 1083 12 2470 1811 1658 1178 3390 1428 2664
306,3248 2501 740 913 2630 3280 2945 2757 3473 2646
307,3238 674 1858 12 1936 2128 1543 2328 3668 3402
308,1211 944 3327 512 1546 1186 220 3448 584 1172
309,318 3269 212 2630 1707 3131 3276 1216 798 1936
310,166 2006 2281 3597 3438 2862 1831 124 530 3067
311,1638 16 863 105 501 2068 2603 2485 476 2584
312,1814 1916 3435 799 3220 2117 3172 2067 2169 563
313,1328 2784 2331 1638 3638 3473 2688 1186 2165 2501
314,37 152 598 1765 3228 3402 211 3327 3562 1033
315,863 3116 3535 561 2306 1341 1545 1832 3390 598
316,1001 3142 1912 2502 3692 12 2054 2833 2800 246
317,2999 1725 3597 119 3215 461 1525 3534 2468 760
318,741 1186 1543 2493 1011 1638 2798 2265 2534 3247
319,2129 3238 293 1809 1304 3046 1560 2297 2222 793
320,1398 1193 1688 3557 3659 3067 1073 872 513 2673
321,1583 3694 3021 1184 176 2397 2048 2129 870 650
322,2281 2382 3153 3238 793 801 1354 2617 1516 1809
323,1341 530 3535 3534 1012 1108 3526 3437 931 462
324,3669 406 3597 1193 2915 1678 2308 1615 3608 2465
325,3151 2165 1057 2474 2817 2070 253 1315 36 3668
326,2630 1078 2331 2067 1401 2468 1216 1913 119 398
327,2128 1492 772 1505 2510 1593 3269 2980 1560 3202
328,2956 406 3215 1688 3013 164 2282 208 1300 2488
329,3583 452 1868 2673 3105 1573 802 3131 569 631
330,3382 36 3159 1197 3066 1300 3110 1190 2974 1401
331,1011 246 863 169 947 3023 1341 3692 3669 674
332,1374 1375 3220 2626 1811 1278 3248 105 3071 1753
333,2366 3317 36 1617 2931 2757 3528 1658 136 104
334,2185 1868 762 3035 1573 1686 1501 3311 810 1808
335,652 406 3013 883 2070 463 182 892 2256 2858
336,3280 768 913 2606 1168 3418 3245 2990 1481 428
337,20 106 176 868 1030 2410 304 2745 2492 3628
338,2165 613 2800 3557 2410 2256 587 2830 3151 2224
339,3269 1316 2502 2067 1177 1997 2830 2493 3583 1505
340,2342 799 2794 944 2999 2620 790 188 208 1270
341,1746 208 2222 2630 621 3116 2331 20 2086 1548
342,1316 883 1543 169 3151 2031 763 1039 2732 1997
343,1811 132 472 107 3253 452 3406 188 530 2653
344,1960 561 1166 2956 1033 2237 1640 3371 2480 1219
345,2630 640 1211 3022 2366 3317 3051 785 1548 971
346,1374 1711 220 1814 212 802 1456 1337 2780 915
347,1287 2915 1831 3046 3053 1525 3116 1527 1160 3350
348,186 3256 1470 3431 530 3637 772 2484 2112 1827
349,863 3694 1936 3215 3474 1379 1179 966 1030 401
350,874 331 1809 2222 1329 362 3046 1248 283 818
351,1868 2335 2176 974 1644 3366 802 1686 107 1652
352,1057 931 1073 2119 2541 3390 1309 2603 1240 1583
353,1560 2757 3694 3692 1711 1640 3227 3448 119 1859
354,640 1545 1304 2653 2630 3528 1746 1848 2646 2250
355,2222 2136 817 1848 320 3409 3565 1296 3437 2410
356,3272 640 2617 1543 2847 3022 1475 3248 2169 740
357,1007 1831 1044 1956 3435 2613 3060 3286 2402 501
358,3013 1316 1657 3151 1916 320 2327 401 1950 2314
359,69 528 1586 3668 3473 944 1753 2534 211 3673
360,1801 640 204 1919 1818 2636 549 476 362 3269
361,1376 1887 3059 2673 2646 1211 3448 2502 169 1831
362,2545 549 1096 1781 2908 1310 480 1490 2443 1794
363,1912 1341 922 3238 82 1057 2797 1936 3674 3638
364,406 124 138 2265 1706 1688 289 1800 1668 2399
365,3153 2327 3424 124 246 1583 707 132 880 741
366,944 829 63 649 1946 367 212 1525 2812 1753
367,1855 1948 1830 2602 1039 3116 1178 2470 2709 3362
368,283 1248 119 2956 2054 16 3408 212 1831 2630
369,3036 43 1681 1184 485 2833 474 1720 2143 2885
370,6 2643 1140 1316 3600 502 2928 1797 3215 458
371,1186 2366 2501 279 2488 3692 1354 2630 3022 1403
372,6 2664 3646 1657 3668 3269 1045 971 513 3665
373,254 119 43 3511 1568 2900 1044 972 806 1939
374,2338 2757 563 232 2484 1096 972 2603 1099 1850
375,1371 398 1686 3013 2574 188 2784 3656 331 3448
376,2210 2857 99 646 3049 640 1057 2874 3059 220
377,3694 2250 1788 1304 109 1490 293 3418 1271 1546
378,3027 774 2186 528 983 1127 2338 535 2613 3207
379,1543 3600 2128 214 1177 2630 1912 1859 1615 3473
380,1211 2653 3367 944 169 3264 2664 1840 1057 1001
381,169 523 2230 2293 512 93 1376 1593 1887 2830
382,1912 1279 1186 1023 1184 3067 561 3215 1828 451
383,3350 3227 2646 3338 1725 166 2541 3298 3569 1781
384,1593 1859 784 1102 1328 1583 213 1296 3606 2630
385,220 3427 3528 52 2828 2967 1067 3213 1096 1658
386,1505 796 152 607 3424 3692 3269 1404 1223 3614
387,3311 232 1037 3482 1272 2474 3406 3101 1830 3187
388,3537 2293 907 3125 1828 2953 856 2798 228 426
389,2980 2222 1809 3441 3660 3133 640 872 36 1505
390,3350 512 184 293 2988 220 253 1583 1184 2165
391,1640 2501 2327 543 2280 1379 2602 1855 3053 1491
392,1376 609 3670 3000 174 1300 2653 402 1037 495
393,618 569 530 2068 2265 1668 3350 2272 3023 279
394,3153 1487 3474 829 2603 1560 501 2609 3417 1657
395,367 1057 1193 3668 166 3557 2308 1240 256 3438
396,3692 3528 1102 1007 2885 2054 2194 2999 1205 476
397,2630 1583 3022 3473 2784 3332 119 2745 1640 3402
398,3677 1831 799 772 2278 1491 3198 318 1855 771
399,482 1887 3600 1371 186 2376 3119 573 2784 1583
400,2112 188 2933 1956 2745 132 601 990 3220 252
401,771 1516 3533 2048 936 1272 527 454 1011 1295
402,37 3021 2143 1012 3231 1001 3463 3606 1511 1946
403,1039 119 1831 2297 2630 2328 2250 1640 621 1850
404,3529 1001 2673 1848 3692 474 584 2366 361 3205
405,1341 3583 2365 1505 318 1304 3198 863 2112 1382
406,1617 2980 1809 1007 2048 2397 818 1939 313 2716
407,2054 2281 2564 3153 3448 204 3367 2308 124 3013
408,1057 2817 1960 3583 236 2794 802 3059 3272 214
409,3262 2470 3557 166 3668 2603 3280 1324 894 1504
410,382 2636 160 2048 663 485 2259 2315 1678 2389
411,2365 3473 1583 93 2510 3382 772 779 2688 3269
412,3067 3157 3327 3569 1316 863 1757 1830 2297 1118
413,512 2617 863 1375 398 650 2980 818 528 3172
414,1078 3049 1640 2603 790 1855 584 3473 1505 208
415,796 3456 2862 2258 1638 1505 2798 779 2688 772
416,1568 2314 136 2067 3349 2626 82 2410 1960 3203
417,1615 3669 530 3438 3036 1044 2980 41 3367 719
418,3202 2956 3694 3528 37 228 2256 2460 3084 3157
419,1337 232 2345 1884 3317 1246 3528 3051 810 2626
420,2784 1505 2116 3212 3653 813 1952 1279 796 2931
421,2129 3435 3046 2613 1850 1490 212 2125 3022 2186
422,2646 82 1102 922 1583 3141 2688 1782 3116 3350
423,59 760 1070 36 2281 304 2327 1536 73 2763
424,214 2606 740 3280 3245 913 3125 768 3653 1912
425,2564 232 3050 3022 774 640 3173 2928 3692 1583
426,868 2692 3562 1354 1671 3105 2617 1526 3528 2400
427,2564 3529 1543 1583 2110 488 2128 305 801 1762
428,1096 2502 904 2474 3637 2376 3671 2969 3638 1603
429,1316 989 3153 2820 2769 883 124 1916 3409 2314
430,1525 529 3269 2308 105 3415 499 3656 909 3606
431,1792 785 476 640 1746 2210 2222 3482 2801 1809
432,2282 2862 3013 640 2512 652 2210 1279 2820 333
433,253 1069 3298 2961 3000 966 1184 1057 3366 3116
434,2076 2947 333 1543 1950 453 570 1316 2306 1545
435,3646 778 1492 2840 1747 1191 1491 1379 2024 2054
436,2630 2210 1316 1039 2732 3409 2862 2067 1950 3677
437,1030 3532 3213 2335 2874 760 220 2170 1711 2587
438,1216 620 1736 2928 3382 2005 3205 523 498 1505
439,863 3677 1304 793 3036 1916 2237 2653 213 972
440,1510 1052 1762 2068 2256 1615 640 69 3133 1669
441,2224 1968 2387 3272 1543 2402 232 2534 3412 2988
442,810 1456 717 2297 1670 1801 304 1086 3382 246
443,1948 476 3247 2474 1296 863 2148 3402 3153 1950
444,2673 2290 2222 2541 3511 6 2956 119 37 398
445,3306 1428 361 1377 1781 530 621 438 1711 1782
446,2054 3022 1583 1211 2980 3382 1341 1831 182 331
447,972 1099 3667 394 535 353 476 1287 1788 2716
448,2673 3131 3059 1316 1840 3437 1807 1304 3335 1073
449,2639 1052 3256 527 1032 3133 3119 1278 3231 2132
450,1811 1848 124 2370 1950 1746 1096 2980 3390 3474
451,3438 872 622 2306 530 429 20 3579 1814 1627
452,2643 1633 1376 573 186 1456 1669 2688 1102 2534
453,3438 1341 168 361 863 2308 2636 534 1840 947
454,212 702 2757 2370 182 2474 2534 2210 584 3438
455,528 1868 3409 3673 3101 513 2745 2127 2067 2387
456,1560 2606 132 2402 2515 3677 2365 3600 3272 20
457,728 2858 2110 1560 1668 132 887 2402 2424 221
458,2068 1337 452 232 528 1086 2132 3256 512 2980
459,1505 618 1638 573 2784 3153 870 3013 1360 3528
460,36 1475 741 3424 2789 2210 3151 1039 3456 2365
461,1887 1001 1781 467 120 1505 3022 160 1371 880
462,1360 2828 1688 543 601 1593 3415 798 1546 2291
463,166 457 3119 3231 621 1510 1796 844 530 2311
464,467 3415 1371 2068 3677 482 2376 1560 2643 2139
465,124 1583 1316 563 1960 2210 3402 1304 513 672
466,1315 1376 2222 382 1583 2528 1868 2402 1537 2063
467,1337 174 801 2814 1354 312 2630 762 3022 570
468,2376 3133 2639 2342 1052 1422 3415 578 3231 527
469,3528 717 3013 3534 3046 165 1711 1633 2468 136
470,1039 1831 2745 3005 476 1365 3013 293 2054 119
471,79 1246 1545 1630 1583 3311 3406 488 1831 2709
472,790 2502 1102 1456 1057 382 1658 1463 868 3253
473,774 106 293 2545 1919 2169 2210 2342 2387 1928
474,863 3119 208 2054 1001 1809 3013 2564 2757 3262
