user_id,item_id
132,253 2335 3696 966 2119 3557 1808 1309 663 1070
133,3694 3022 2397 3036 1505 3053 1746 208 2331 732
134,3692 1912 1057 2646 236 1811 1887 2327 2933 401
135,605 2331 3172 2603 829 2602 190 1858 2664 1871
136,1831 3677 3529 208 1030 3692 1211 2847 3046 1315
137,3435 1814 3597 3530 382 2774 2917 2054 1887 2695
138,3371 2237 1835 3358 3005 785 2129 686 1149 169
139,1690 2470 3116 236 164 401 1398 367 3059 1376
140,1583 1545 1211 512 208 802 1868 2931 621 3317
141,3701 1583 2732 1811 640 1615 2402 3677 989 2335
142,2862 1279 1039 2688 2784 3013 2817 732 136 2564
143,618 573 1316 3653 3125 1583 620 2293 528 607
144,3327 2338 2281 2630 1546 1510 99 2336 1617 2326
145,3046 2745 1211 2175 3048 3053 1871 1096 2626 3660
146,2732 2510 2402 2606 28 1858 1859 3402 1439 406
147,1811 452 1762 2664 2297 463 184 69 1858 3402
148,3692 1543 3529 3402 3406 2086 1560 3438 211 166
149,136 1177 1638 1337 740 1086 796 913 553 2617
150,2210 1746 3238 2630 3318 1427 1920 501 1638 2145
151,2862 1223 3409 1186 618 2732 3692 971 2366 1615
152,2480 2397 212 1018 1781 621 913 3332 2928 508
153,1583 36 2366 2630 618 1868 2745 2931 136 2557
154,2630 2784 331 2314 1279 799 3082 2480 2928 2278
155,2862 1583 2646 3529 1912 1811 584 1057 2470 1830
156,2342 3668 2980 502 1030 2194 2067 3317 1913 2327
157,1956 1583 99 2999 2626 2468 1814 2732 1374 3046
158,3701 1279 3153 3022 707 677 2070 1057 1746 3406
159,3435 2237 2933 530 208 2603 2470 2281 3402 1963
160,1831 463 2908 2328 3424 2920 508 1279 581 611
161,2732 3529 2210 2664 2470 2256 1057 476 452 620
162,3409 573 779 93 3423 3367 2297 1011 3151 936
163,1583 512 1711 3327 1211 3053 3046 3049 2402 2468
164,3693 2646 2128 2402 1831 2354 1315 1681 1211 1814
165,2528 3677 452 382 1510 2402 2335 183 2256 2643
166,3694 1583 1831 2646 584 2606 2128 472 1560 2136
167,2801 3021 476 3423 169 2745 2397 160 3465 983
168,3013 3692 2248 93 106 3476 605 1354 463 232
169,1583 1831 2862 618 793 1968 1811 7 160 1788
170,3701 2630 1746 1548 3441 324 2175 2281 621 1850
171,2664 2402 573 2541 1543 2980 463 640 3335 796
172,472 3013 732 989 707 1858 1916 1296 2991 2568
173,3013 2402 1510 1543 1057 3701 2564 1746 3529 1052
174,3694 1811 2528 2256 1382 922 2956 3205 2086 1223
175,3694 1316 2664 2402 523 236 1828 3272 2630 796
176,1583 3529 1039 2210 2402 2603 1814 1001 971 3409
177,2603 3409 2054 382 3529 1583 232 1296 2073 2314
178,2603 2757 1560 2931 1177 2480 1057 1997 498 487
179,3409 2688 799 375 3062 10 2116 3432 512 3125
180,1811 617 2176 1692 1892 517 2839 324 3594 2934
181,2297 3694 2784 971 772 3013 2534 184 36 2474
182,1543 573 1279 3692 1223 375 236 3022 620 2646
183,3022 584 1831 944 293 1746 3005 2331 2250 2626
184,2281 3701 3700 1240 1711 1762 1186 617 3227 877
185,1560 523 620 2564 10 498 3153 2502 3537 989
186,253 3557 2297 1084 2474 1808 2335 3298 2457 3638
187,3694 1223 2474 3423 3153 1337 1011 2366 2327 1868
188,3694 99 331 2626 3528 1086 2194 3046 2326 2541
189,1186 1279 2933 3668 1057 3597 652 3205 208 3640
190,3700 2636 3696 2335 3701 663 2176 1762 877 2528
191,2402 1279 2564 3424 2745 236 208 618 2502 1316
192,183 2210 2630 1248 3677 283 1018 52 1615 1211
193,2068 1818 186 1337 1014 1746 2297 650 1052 3133
194,1746 208 2297 2222 1583 944 650 3046 3051 3371
195,530 1811 2664 2528 3116 1184 2122 3327 2086 1382
196,785 2175 3005 818 1956 165 1960 2484 3238 1365
197,1543 3013 573 1223 1279 1638 1583 779 1505 3423
198,1471 2194 1617 1248 1018 2510 2485 1861 119 3172
199,3692 573 523 2402 3418 2327 3424 3151 2502 487
200,236 584 3659 732 2956 2556 966 2606 3613 3646
201,3694 640 36 2745 59 802 1211 2956 785 398
202,3529 1039 1831 2646 2630 2366 2745 2757 208 1868
203,2297 2338 1956 2745 463 472 1086 1545 3418 2626
204,618 1560 989 2557 3690 3613 2991 382 790 2509
205,1615 1560 2840 569 1223 1354 1781 601 1968 1699
206,1956 649 1374 1053 646 1892 3020 81 1814 539
207,2960 2732 3022 2528 183 1516 1927 2457 2338 1382
208,1505 1583 184 1560 772 169 1868 1997 2070 1548
209,2297 1811 1831 3677 2732 640 2630 3409 472 2510
210,3696 2763 1070 1848 3424 318 232 2934 3406 1950
211,3013 2297 618 2564 2327 772 2664 3424 971 169
212,1316 3272 3367 2617 640 2847 476 1858 320 989
213,3529 36 1039 584 1337 2817 2366 2630 476 2757
214,3051 3418 3327 1788 2132 621 971 1868 3390 213
215,2874 1956 1001 1814 649 220 2636 3692 182 339
216,1543 2564 2732 375 2664 2817 184 1997 2828 3653
217,113 1374 3696 212 1471 1510 2468 2602 1546 182
218,2757 208 563 3358 523 498 2625 2129 535 570
219,523 799 3432 2293 3537 2091 1715 512 187 2950
220,3694 2297 3013 1039 1831 640 3705 1711 2757 2732
221,2308 2774 3116 1184 166 1765 3067 2457 2980 1887
222,2128 2784 1956 2931 1177 472 2745 2664 1617 3053
223,2603 1956 3046 2397 293 1086 1044 2625 398 3005
224,3701 1811 452 1583 1545 802 427 1223 3367 1337
225,472 1543 1968 3424 3409 320 772 1186 796 2327
226,1960 2626 2331 1211 333 2956 989 2327 69 2828
227,640 2210 2630 512 618 1211 3046 1545 3238 2468
228,1583 1831 2784 169 2757 331 2626 2331 543 2602
229,2297 236 3131 3528 620 2054 1505 2116 2828 2308
230,3409 1223 523 2116 573 2165 2510 3062 3692 253
231,184 2474 1315 2817 2165 1057 1858 2006 2070 1240
232,3694 1505 463 1039 1831 1960 944 1543 2366 7
233,1315 618 1583 1354 3349 152 1560 1559 2541 3272
234,1315 2457 631 2502 2466 2261 1102 2224 2345 2833
235,2256 2646 2757 467 3349 452 232 476 1711 1376
236,2630 2128 1830 3053 452 3248 2338 1808 3046 3298
237,382 2757 605 2515 707 3668 563 3358 1491 1916
238,3694 1868 3046 1490 2768 3005 944 2603 3051 1850
239,1830 3418 1912 3529 1177 428 1681 2835 2354 553
240,3694 3048 1617 2784 1546 3529 2817 2485 119 1007
241,2688 36 1997 2293 2933 732 2331 1371 293 2768
242,1831 2342 1997 1811 320 772 944 2931 232 922
243,1811 2956 1711 2564 1615 220 1560 1223 3153 28
244,802 1505 1746 1490 1831 2757 2132 2331 3046 2186
245,472 1223 2564 1316 1811 2646 3272 3151 2528 2933
246,3013 463 3022 1543 1831 2630 2210 1560 476 2366
247,640 169 2342 2757 2626 1086 2331 1927 2468 1078
248,1505 584 732 2630 2646 476 208 2745 2250 2626
249,421 1069 1615 663 1586 59 2763 1690 184 1184
250,951 2194 650 2625 732 1462 3441 1920 2780 1304
251,2297 3701 1583 1811 1956 2630 2603 802 1337 1545
252,3694 2297 463 1039 3248 1505 2366 2630 640 3048
253,1543 2862 883 3529 463 3022 3692 3423 1615 3367
254,1831 2636 1848 771 1223 2541 2757 3013 1638 183
255,3700 1762 1070 22 512 2646 2176 1935 1848 3224
256,3022 618 472 1968 3272 2210 28 512 2828 2933
257,1615 3692 1811 2646 2281 3131 136 320 772 971
258,3694 3418 214 2630 1337 1223 1211 1960 398 2857
259,2128 1543 3692 1186 1912 36 3409 3153 2646 428
260,3367 3597 1279 1858 3116 1765 1830 3535 3438 809
261,3327 3067 790 1720 3406 3535 1996 1807 3479 1510
262,802 2468 3473 335 3036 3294 1421 3428 2774 3375
263,3692 1811 2256 2308 2054 3059 2457 3656 152 1765
264,2308 3116 530 883 1184 3327 166 2122 1655 1996
265,453 779 476 3441 2630 2397 1323 1510 93 3482
266,802 1039 989 3371 2602 570 3327 1427 1640 528
267,1471 922 2190 3480 2261 3202 931 2112 1439 1936
268,2862 1223 2817 1315 1505 3668 2630 2210 1186 707
269,3693 3677 2636 1711 1177 2602 3049 399 212 2956
270,2564 3153 1831 3390 829 2602 3406 7 1371 3613
271,584 1583 183 3053 2626 3005 1096 1248 16 563
272,2862 1279 1505 184 772 3423 1011 2528 3269 1804
273,3692 1583 1223 3409 2564 1039 2557 2256 772 971
274,3371 1583 3068 2210 2515 3668 3349 569 779 1510
275,1543 3013 3701 1279 3529 2564 796 2732 1831 3153
276,331 2784 3408 1546 3473 16 1510 1374 3238 1855
277,799 2757 476 3677 10 1078 1638 498 3125 119
278,293 3327 1850 1078 2485 1527 3051 686 3027 672
279,99 543 1913 2768 1573 1984 539 1328 3172 2613
280,1831 2603 2342 1956 3053 2468 2784 398 799 1546
281,640 3701 2757 2626 398 1811 1546 2194 212 3408
282,3693 2354 1583 36 1831 2606 2128 2480 1912 254
283,2402 2664 36 183 1859 3059 1797 1296 611 2800
284,2397 563 3371 1490 293 3266 1809 304 1640 3668
285,1699 3066 3068 640 2908 501 1216 774 2541 1490
286,619 3382 569 2862 1065 1801 2794 1473 2280 2705
287,3701 59 2342 1100 3298 2176 2510 2480 2338 2784
288,3694 1831 1039 1746 2342 3013 785 944 1850 1096
289,2176 784 2956 2480 467 295 1638 3513 3002 3215
290,2757 3220 1887 2564 942 2833 1018 2602 785 1007
291,36 883 3692 1543 618 772 1186 1316 2931 3423
292,3690 3677 1223 382 232 560 3656 3187 2162 2561
293,463 169 36 3409 2630 1211 2480 1057 530 1858
294,3435 3036 3530 397 1210 254 1984 213 1067 3658
295,1811 1240 3677 3298 3227 1808 663 1233 2874 2331
296,3349 2705 1300 3187 1111 2739 791 495 3544 1086
297,640 2210 2732 1546 563 1086 3349 3048 2280 1617
298,1831 502 331 640 2603 2331 1546 398 2745 1505
299,2297 2757 1354 2128 476 3272 2528 1001 1018 2222
300,1186 1638 3350 2602 1382 1960 1184 652 2421 3067
301,640 1039 331 2980 398 3238 1490 2338 2480 1830
302,1279 3529 184 2281 3022 2327 772 971 707 2389
303,2732 1315 2068 2342 1223 2354 104 1887 2502 2774
304,1543 3153 1011 69 3402 3269 1386 184 124 2800
305,3692 1315 2664 1811 2528 1371 2470 2054 2828 401
306,3694 3418 3248 1481 399 1583 740 3401 3280 3013
307,183 1543 2328 2510 3402 246 208 12 3480 650
308,3694 3022 2297 584 214 3529 1211 2626 3327 1172
309,2630 2626 1216 3473 2688 2602 212 2501 799 493
310,1315 2281 472 452 530 2636 1858 3597 166 2528
311,2980 2485 16 2603 3049 1210 680 353 501 1067
312,36 1814 119 2331 2960 2956 3053 3435 2626 3172
313,3694 2784 1186 331 2688 183 2331 3473 1615 2165
314,1315 3205 3327 1814 452 1765 1887 3390 1807 1023
315,883 472 2774 2636 467 3390 1505 2920 169 1304
316,3692 1315 1912 2054 2281 1887 2774 790 2502 2261
317,3700 59 2980 1001 539 640 2999 2664 2194 3528
318,1543 1638 971 2366 1279 796 1186 1548 1316 3317
319,3694 2297 2222 3046 650 1871 1850 3005 293 1809
320,1808 472 1223 3557 1316 3153 1309 220 2256 3659
321,3694 2397 2048 1490 2908 1583 650 3005 3021 2186
322,1638 3272 2617 3238 1096 1801 1516 1956 1354 1052
323,2256 1814 2956 530 2860 1329 1571 237 2281 1012
324,1615 3597 2308 2457 2122 3669 1678 2024 3668 3111
325,2474 253 2165 1315 3557 454 2817 2389 3013 3151
326,3022 169 2331 2732 2630 1913 1216 3053 331 1078
327,1583 1560 2664 1505 1186 463 375 2980 152 236
328,204 183 3013 1279 253 2956 3327 2606 164 208
329,3677 452 472 2402 1315 1615 1831 2528 1505 36
330,3382 1216 1937 3159 1300 1401 1699 2974 1559 1190
331,3692 3013 183 3529 1382 1045 2281 2086 2774 169
332,2354 1374 543 3248 2626 1481 3280 1811 3374 913
333,2603 3371 2908 2757 36 2366 476 43 2646 1617
334,3187 2528 802 1808 2664 331 3013 1801 3382 762
335,3694 883 1814 183 2054 2308 2256 401 530 3013
336,3418 2128 2606 1830 2136 3374 3245 428 3280 475
337,3013 802 2745 2222 1030 3220 2928 3036 304 106
338,1811 1057 3692 3367 2165 1296 452 3022 3557 2800
339,463 2664 3692 3367 1583 169 1505 1316 2502 1560
340,2297 2342 2757 1937 1814 2794 2194 2836 3049 944
341,1039 1583 1505 1746 2331 3046 208 2222 1211 3005
342,1543 883 36 1638 463 796 1316 1997 2557 320
343,1811 3701 3696 452 472 2297 2256 132 1279 2365
344,3371 2237 2210 3172 1475 2331 2956 335 2847 2308
345,3022 1505 640 1831 971 2630 2366 1560 1211 2757
346,3022 1956 1711 649 212 2999 3049 1374 1127 2780
347,1831 2745 3036 1315 3046 3053 208 212 99 2308
348,530 220 3475 2054 1655 2397 1475 2956 621 1711
349,3694 3692 1030 3597 452 1379 3474 966 1937 401
350,2745 1937 2593 1510 2980 331 2132 2222 3046 1919
351,2335 617 2176 1051 452 1536 760 1652 1729 1725
352,1711 883 3696 2297 1240 1057 1583 1808 2256 2874
353,3694 1831 1560 2757 2510 3659 2541 2293 1096 650
354,1505 640 1583 1490 2745 732 2630 1746 1868 3046
355,2165 1848 3327 3022 3557 1765 1840 3644 1586 809
356,3418 2128 3272 1475 3529 1543 1830 3022 1039 2617
357,1831 2342 1956 2314 1044 1007 1210 16 1849 3286
358,3013 1316 28 2564 2474 2557 320 3272 7 829
359,1831 1848 2308 640 3418 760 3668 211 1753 3535
360,2636 3371 1801 1887 640 2335 382 1818 204 827
361,183 169 2646 1711 3692 2297 472 2480 1811 2757
362,1096 1801 2908 1781 1937 2545 2781 2755 2005 105
363,1811 563 3036 3238 3638 119 1617 2784 3002 1057
364,2474 3529 2606 406 1858 1316 2073 2620 1668 529
365,3153 1279 2564 2327 3424 2828 2515 707 487 3272
366,1711 1039 2931 212 3049 1186 81 2468 944 3408
367,3116 1184 3085 1583 3529 132 1797 1830 452 2700
368,1956 1831 640 2630 2603 212 398 2688 649 1078
369,3036 845 2143 485 43 1184 1211 2159 394 1640
370,1638 1316 2210 1797 1711 1753 2692 2630 3652 2768
371,3022 1543 2646 2366 732 2630 1186 3692 2564 2688
372,2557 184 2664 971 2327 2389 2488 2502 3269 2564
373,1568 1490 1044 254 119 3358 2501 2186 2993 82
374,2757 208 1746 2175 2397 785 2186 1850 2603 1809
375,3013 618 1186 1560 232 2828 2784 631 2502 3656
376,2646 584 99 169 1127 3529 2626 640 2745 3049
377,3694 476 3238 398 212 2194 283 293 1546 1490
378,3694 2980 2757 2338 331 398 2175 650 304 1304
379,3022 1543 2128 1615 214 1831 2630 1912 1316 640
380,169 1956 2210 3367 212 2664 1001 2980 1211 1746
381,2688 523 1315 512 132 1593 2230 1057 2297 93
382,1912 530 2281 1184 1371 3013 1376 3059 1765 3067
383,3700 3298 3227 1858 2308 2646 663 3338 3350 3597
384,1593 93 1583 190 2688 2933 1296 1858 1859 2630
385,136 2194 1211 2468 1096 3692 3528 52 3427 680
386,1223 618 3692 2862 573 3424 2402 3423 796 1505
387,732 2474 3482 707 2534 3409 1086 2602 232 2688
388,36 2293 3125 3537 732 1828 454 2664 3269 410
389,640 2757 476 2222 785 707 1505 487 2132 36
390,1583 3327 3036 2342 512 184 1172 2218 293 1830
391,3022 2541 2980 1956 1086 1927 1736 543 2280 3053
392,1801 1297 1300 1937 493 1638 838 402 1376 495
393,618 1615 2248 498 3125 1180 3431 320 69 3269
394,618 3692 3153 1560 28 2327 1858 2474 320 772
395,1615 3367 1057 2308 1279 3116 530 1439 166 1765
396,2817 3529 1711 2664 183 640 3046 1505 3692 3528
397,3022 1583 2784 2630 584 2757 3332 2980 2314 3473
398,1831 2210 640 2603 331 3677 2281 771 2732 543
399,573 1543 3013 523 3677 3367 232 2297 3529 640
400,472 1808 1593 132 2745 1030 1956 2933 2556 106
401,2048 1811 454 1011 771 936 1655 892 1516 1801
402,1279 922 2980 1001 2070 1831 3231 452 1859 3513
403,2297 1039 2980 2342 2626 1831 512 3046 2250 2468
404,3692 1811 2402 2745 584 3529 1177 169 1186 2541
405,2528 2732 1505 1186 183 1831 467 640 1030 2757
406,1746 650 293 1545 2397 2980 3005 1850 1809 2129
407,3701 2281 452 2636 204 3013 3227 2862 3367 2297
408,2646 214 3696 331 36 2817 3272 2768 212 1057
409,3693 2210 1177 2817 2603 399 2510 2534 3557 3696
410,2636 2630 212 1374 663 2501 3020 1536 220 1490
411,3694 1583 1186 1560 3692 36 1279 169 2564 3153
412,1315 2297 3205 3067 3327 1830 1023 621 1996 883
413,1583 2980 331 398 1078 1375 2501 1030 3172 476
414,584 2342 2603 1078 398 3473 3332 799 1855 1546
415,3013 1505 375 618 2862 3022 573 1316 1997 1638
416,3022 3694 2626 3529 3053 398 2817 1211 208 2067
417,1615 3367 1858 3116 530 3350 771 1023 3036 2122
418,3694 3597 3202 1996 3644 2457 2256 947 1436 3325
419,36 1583 1638 2564 467 2480 382 3423 640 232
420,618 779 472 1560 93 3022 1505 1315 1279 796
421,3022 212 2626 3435 2331 1086 2501 99 2338 1210
422,1583 2646 2402 2308 530 3272 2956 2564 3116 220
423,2335 2281 59 1070 760 1536 2176 2874 2763 2999
424,2606 214 1912 3245 3280 740 1830 512 913 2480
425,3022 1583 640 618 1560 3692 2602 1927 1638 2564
426,1762 463 2626 3528 2587 2313 1354 3002 2617 3036
427,3529 463 1583 3692 1543 2128 320 772 1337 796
428,382 2603 2024 2474 3669 1681 2969 121 631 1096
429,883 472 1223 1638 3692 1316 3153 3423 2327 1337
430,3013 2874 617 2331 2308 2063 1525 922 3438 983
431,3409 3013 382 640 476 2757 2210 3022 2331 1490
432,3013 2862 707 3424 1279 69 1858 1668 2534 333
433,3298 253 966 421 3000 1069 2556 2646 3340 1233
434,1543 1316 3423 2474 1950 3537 1668 1382 1086 3402
435,3022 1510 476 1545 1354 1287 2928 399 1491 3646
436,3677 2297 2732 1039 1223 2862 3409 2402 36 3529
437,1711 2335 617 663 760 59 1070 2587 1652 1723
438,3409 799 523 2470 2116 498 3382 1096 1216 237
439,1505 3677 802 1788 1086 793 755 2237 3046 983
440,1583 169 640 584 476 1560 2342 2757 1615 331
441,3529 1543 732 3153 2474 1968 232 1011 2817 618
442,1223 2297 2402 1638 2745 304 3022 1422 476 186
443,3367 2402 1316 3153 2564 2474 3402 1011 463 2297
444,2757 1505 2331 2626 3053 398 3238 136 1746 119
445,1510 802 1096 1583 2331 3238 3005 899 1365 2159
446,3022 1831 640 1583 476 2980 208 2331 2603 1211
447,2397 1510 640 1831 3046 1044 2222 476 2338 650
448,3692 1057 132 2470 401 1376 2509 3059 1240 1184
449,1818 467 2745 1781 1052 3527 3205 2132 246 2354
450,1811 1315 1583 1848 2564 2980 1039 1746 3597 3528
451,530 183 1848 3597 1765 3438 246 583 3656 1655
452,883 2646 3367 2366 3701 1011 2534 2515 1030 476
453,1315 2308 3438 530 3327 1840 1996 182 2572 1603
454,3694 452 2646 220 584 212 2210 2757 1374 512
455,220 3049 2999 3013 3053 1690 2768 2745 401 36
456,1223 3013 1560 1583 3677 1831 2402 3423 2470 2365
457,1279 1560 2402 2664 3701 132 512 2502 169 69
458,382 1223 2402 2732 2774 802 2564 2980 232 452
459,618 1279 573 3013 3529 1638 2510 1505 1039 2564
460,1583 2862 3013 36 1039 2646 971 1831 3409 732
461,3694 3022 2297 472 2646 772 1505 3424 208 2617
462,1186 2210 2828 401 1505 454 93 2931 214 2230
463,3013 530 621 3116 3677 1950 1218 462 971 3646
464,1811 3677 1560 3382 2068 467 1887 1371 863 1086
465,1583 3529 2210 971 584 1490 1543 771 1850 169
466,1315 132 2474 2308 530 1583 1039 3116 2528 1376
467,3022 1516 3529 3187 762 1354 2630 3066 702 569
468,2256 169 382 3013 1615 2005 1818 2646 2643 2342
469,2630 971 331 2603 1746 3013 2331 1490 1615 3046
470,476 1831 2222 2342 2175 208 2132 2186 1039 1809
471,1583 1831 2510 1337 463 1545 208 488 1490 3677
472,1690 3692 2068 1315 474 2593 1801 2646 1057 868
