user_id,item_id
212,1223 3409 3529 1316 989 2054 1475 2862 1543 640
213,1039 1211 2745 3529 36 476 584 1030 2630 2817
214,3327 3238 563 1560 3059 2732 168 944 1617 2370
215,1956 183 2646 1583 3692 1001 2980 1808 2664 2673
216,2817 3131 3692 779 2828 3151 401 1638 2745 3269
217,2468 2602 1848 1270 2646 1546 2314 1216 3172 2774
218,1781 570 1456 1939 3036 2315 1348 1099 2205 458
219,523 2293 2091 2248 187 3537 779 3432 2784 1086
220,2862 1039 2297 621 2646 476 124 3013 1831 1211
221,3448 3116 863 3402 37 3474 2308 1887 1678 2370
222,2745 3529 2128 1548 1811 2956 2828 1956 2664 3668
223,398 293 1491 3013 3046 3272 106 1956 3529 1316
224,802 452 1337 3311 1545 2363 1984 1272 174 482
225,2745 132 2928 3423 2327 1543 2603 3418 1560 3105
226,3529 3125 3656 2800 2327 69 463 1960 883 94
227,2210 640 2630 1211 2468 3238 293 119 618 573
228,1583 2784 1831 1855 472 2510 2980 452 36 2602
229,3131 2054 236 2828 2224 3646 1315 153 1296 620
230,573 1223 523 618 3409 1279 3022 870 2709 3013
231,2474 2006 2570 406 892 1057 184 2073 1315 809
232,36 1505 3409 1039 1543 3022 1960 2603 3694 109
233,10 1376 620 1858 618 3423 2387 3424 2789 152
234,1315 2224 37 124 863 3153 1316 3448 69 1102
235,1376 1858 3656 3000 1848 528 1044 160 1375 3670
236,452 2281 476 3220 2502 3692 1481 1747 12 401
237,3482 1916 1699 3013 707 883 1012 1792 2620 3423
238,2768 3046 1809 1490 922 2468 3660 3238 37 3051
239,428 913 768 2900 1830 584 553 1982 3401 1831
240,2745 2297 3529 2281 237 944 2862 3418 1811 2757
241,138 2933 2768 152 2293 2947 1997 2980 2056 1316
242,944 2980 1134 1304 922 184 1808 138 3638 1997
243,3059 1223 1811 3013 2327 2402 1379 2956 3153 2281
244,1490 3046 3238 1746 584 1831 3660 2186 1868 2757
245,472 1316 1223 2564 3272 409 124 2528 3529 2265
246,463 3022 3409 1316 1560 1543 2862 3013 2210 1831
247,640 3473 169 2067 2314 2501 1315 2757 2331 2342
248,2630 1505 2745 476 2646 2603 214 1568 3317 1172
249,3669 1615 1069 59 867 3151 1184 1781 663 406
250,2050 3325 3038 1127 1686 530 2194 3436 464 2584
251,802 1337 1545 2297 2185 702 3311 1583 2653 2363
252,1039 1505 2745 3694 1960 2297 3317 2366 2630 3248
253,1543 2862 3529 1223 463 1583 1858 1316 707 883
254,1376 1638 1044 3656 1956 1848 3262 2338 2664 232
255,2862 1070 1848 22 2402 138 1543 3000 253 2224
256,472 3013 2688 3269 22 3153 132 3022 618 1296
257,971 2646 2210 3692 2502 472 1855 772 2603 36
258,1583 1223 1211 1543 2784 331 1475 214 3418 3694
259,1223 1543 3153 3409 2862 124 2617 472 3529 2402
260,3597 3438 3367 1746 2006 3157 1720 2024 3036 462
261,3535 1807 3327 232 883 3067 398 211 1057 1193
262,3646 190 267 2468 335 1191 2474 3294 1921 1337
263,2054 2800 3059 1379 3656 1811 2370 2112 2224 2256
264,1184 872 947 166 1655 37 2308 1149 3335 1678
265,453 2169 3441 3482 2898 476 1699 2314 1968 2502
266,802 312 3311 3656 1037 702 79 1573 810 2363
267,2221 2261 3282 931 790 1428 1045 1782 1178 1463
268,2862 1223 2297 3269 1505 2732 69 184 1279 472
269,3049 1001 543 569 2956 237 1711 1858 619 3286
270,20 183 2564 3173 1831 3311 120 3153 165 570
271,1956 584 1248 331 1096 3005 2237 398 1617 563
272,1859 1146 3151 3423 3456 2709 147 2258 384 1505
273,2862 2564 1223 3423 3692 1811 3409 452 2745 1039
274,779 1560 3424 1510 796 234 3423 650 186 793
275,463 3013 3409 584 1638 1376 1543 3656 3529 2387
276,232 3050 2510 472 2784 3187 2297 16 331 1081
277,1858 2980 1638 528 1300 1848 3335 1044 3656 3670
278,672 3172 755 2960 293 1920 2613 3049 2602 1850
279,3349 3311 1543 1573 3402 2250 2688 2194 1850 99
280,1831 2603 3473 2501 1855 2784 398 1375 3053 2541
281,1560 2602 2194 2757 640 398 1510 2920 2342 2626
282,2606 1912 913 36 1505 1583 1039 1177 472 2128
283,3059 1658 2402 1690 409 2664 220 3051 2800 3282
284,2617 3022 293 1583 3371 234 3409 1711 563 1543
285,640 2840 1699 584 2127 785 3066 398 2606 2602
286,1615 619 3382 569 1315 184 3066 771 3107 1545
287,2646 2616 784 3298 1617 2564 2602 3286 3583 915
288,1831 1337 463 1868 1304 79 785 563 3036 1096
289,2493 2222 246 69 2556 2090 467 295 530 3633
290,3220 2237 2564 1371 20 1887 607 760 942 1491
291,3423 36 1543 1316 3013 3022 2564 2931 3269 1186
292,312 1037 1884 801 762 3101 79 3656 232 1272
293,463 2222 169 2510 1615 2630 124 2342 467 3402
294,2768 3036 2613 3530 3435 3374 1067 96 3598 2732
295,2510 1328 2931 2050 1039 1546 2063 136 1808 3049
296,2653 1858 3311 3656 3000 1086 2664 1848 1300 1638
297,3048 1081 515 2314 1546 1007 169 3049 1617 493
298,1223 2862 3529 3692 2603 183 1912 2342 2050 779
299,3424 1456 1510 3272 1615 1592 2187 1960 1746 1848
300,1039 3537 2338 169 3367 1546 652 2519 2073 3327
301,2980 1956 640 331 3529 2338 3238 1039 3327 2222
302,318 3198 2528 2509 1706 1858 3423 1279 2510 1186
303,2068 482 3677 1470 2643 1422 2370 2132 3415 3256
304,124 1543 69 3153 1453 2265 3247 2282 2387 3476
305,3692 3142 2664 2054 401 1315 1001 1887 2470 1811
306,3022 1583 3248 2297 2688 472 2510 740 1831 3280
307,2653 1916 3402 2564 1809 717 208 1543 3668 361
308,3022 1211 2297 2646 2817 944 3694 584 476 2732
309,2646 2688 2784 2664 1638 3473 1855 1216 2510 2603
310,3529 166 1315 2862 472 530 2281 3597 2528 2006
311,2980 16 501 1831 2603 3597 105 3049 3238 1543
312,2960 2528 472 467 1887 2636 1814 2331 361 398
313,2784 169 1186 1039 2541 2646 3473 2331 2165 1328
314,3448 3402 37 152 1887 188 3390 1315 3205 1807
315,472 3448 1341 863 3390 561 2370 883 3116 2365
316,790 3142 3692 2261 1001 1912 1315 12 1811 2054
317,169 1525 3534 3060 220 584 59 760 1001 2980
318,1543 2862 3013 741 2327 1186 796 3153 1638 1592
319,293 2129 3238 1809 3046 398 3022 3327 2297 2862
320,220 3669 3557 1688 1193 3067 3402 184 1102 1134
321,3694 176 169 650 2397 1809 1583 2338 870 1490
322,2342 2510 989 1956 2602 3238 1052 2617 2732 1315
323,2745 333 2076 2088 204 3534 1341 1012 3215 1376
324,1615 3669 1193 1678 2308 406 867 3597 2024 3448
325,3151 2165 2646 253 3668 2070 892 2817 169 3557
326,2630 2067 1078 398 3022 169 2331 1216 119 2732
327,2510 2297 1583 2402 246 463 3022 2222 168 3269
328,2828 253 2379 1546 401 164 169 3215 36 2956
329,452 3131 1868 2528 2673 3105 802 401 472 3583
330,3382 3110 1197 3066 1401 1736 3159 1300 3022 36
331,2054 246 863 2534 2774 1341 3423 1371 36 1505
332,543 1374 1753 3142 1491 3248 1617 3692 2602 3435
333,2603 772 3317 36 2757 2366 1083 94 476 136
334,1868 810 2185 165 802 1030 3035 762 3600 1337
335,406 2054 2297 652 3367 2474 883 2528 2732 1583
336,3418 3280 2606 913 768 428 1168 2128 1481 2828
337,20 1030 361 304 2745 106 2492 3511 2527 176
338,1057 2800 2732 1887 236 452 1296 613 809 1379
339,3692 3269 1223 2664 132 3142 2502 1505 236 3105
340,3049 2603 2297 2194 2342 3022 1086 2122 1376 3203
341,1039 1211 1746 208 472 1583 3402 1315 621 3116
342,1543 2862 1223 3269 169 3529 1186 3423 36 1316
343,452 472 2732 2402 2297 1545 1811 2327 2653 1337
344,989 2331 2210 2140 1166 1033 3213 1525 1560 1353
345,2630 3022 1211 1831 640 463 2366 36 2646 971
346,1711 220 2780 1374 1814 2999 989 802 1956 915
347,2732 2768 1287 3053 169 755 3318 3036 1861 1007
348,3231 3677 132 3256 1052 2297 2397 1371 186 1279
349,3656 474 2402 1279 2836 3474 1328 1936 3113 863
350,2222 3046 1809 331 2980 138 535 818 1510 2745
351,1868 2335 802 452 974 312 617 3489 1536 1504
352,1711 2256 169 931 1309 1073 2297 790 2261 1354
353,2757 1560 2342 3692 2626 1792 3694 3272 1640 3021
354,640 463 2630 2653 3529 1039 2603 732 1868 2664
355,817 1840 2136 3327 3677 3600 2345 883 3409 1868
356,3272 640 1223 3529 1543 2617 1560 2862 2297 1039
357,1956 1007 1044 1831 3435 2314 3220 501 1328 105
358,3013 1316 2564 3272 1657 3151 796 3409 829 741
359,1968 1592 1316 3247 1583 3382 3613 3022 3367 69
360,1887 2370 2636 204 1801 3367 2980 508 3628 702
361,2297 2646 1376 472 1583 3022 1811 3059 1315 1057
362,1096 2545 293 2980 2908 771 398 1304 1490 549
363,3051 1912 119 983 3031 922 2784 584 3105 2186
364,124 3529 1858 2265 138 2076 2387 1688 406 2474
365,3423 2862 3153 124 2564 2327 3269 2054 3424 772
366,2646 1039 3418 944 1711 2828 63 649 798 829
367,152 2528 1948 3583 2256 3116 652 2470 3423 3198
368,2297 183 16 283 119 1248 1546 1078 1753 2054
369,3036 2570 2833 485 1184 474 3311 2143 3668 3472
370,569 184 1140 674 1753 2768 779 190 3142 225
371,3022 1186 2366 2630 2688 1354 732 1960 523 2335
372,1592 3668 451 3023 6 3269 513 971 2570 3264
373,1568 254 1044 136 119 1172 3153 3358 2993 2501
374,463 2757 3311 2338 793 472 2653 1746 3349 1809
375,232 3656 3022 79 1505 2345 398 1686 3013 452
376,2646 2210 2603 3529 169 2630 1956 2857 99 640
377,36 3694 1030 1505 476 3262 2250 2297 109 1546
378,584 2980 1304 2847 2757 398 1039 3349 1475 1086
379,1543 707 3022 1039 2327 1316 2673 124 169 790
380,1211 2297 1583 2256 1045 3367 2664 512 944 584
381,2054 1593 1057 1315 863 401 2830 2256 3142 476
382,2054 3142 1807 1811 3402 3059 1376 3423 1887 1912
383,3227 3350 3298 2646 2054 1560 2732 3338 1725 166
384,1859 530 2493 2342 3402 1948 2215 2688 2556 2988
385,52 220 3427 463 2967 3528 136 2194 3325 2054
386,3423 796 3269 741 2402 1186 1505 3418 409 607
387,3311 1086 3600 3656 2185 3101 232 1037 570 732
388,3125 1828 2293 1657 2953 2384 3269 3537 3423 2798
389,208 476 2129 1809 3046 2222 785 2757 2980 36
390,1583 3036 1956 3350 3327 293 512 184 2054 463
391,3022 543 2501 1855 2646 2541 2297 2602 2980 3692
392,1376 3000 1300 2653 3670 1638 1848 609 402 1868
393,1615 618 573 3350 138 1638 569 2036 530 246
394,3269 2603 1376 3153 772 3013 2510 528 3423 2991
395,1057 166 3438 3668 1193 2308 367 530 3557 2070
396,3692 2664 1956 640 2194 3046 3529 1912 1102 2541
397,1583 3022 2630 584 463 3473 2784 1039 2980 1956
398,1831 640 799 2281 2210 2757 476 771 793 3562
399,1560 1887 1315 2297 3022 528 2256 573 3529 482
400,472 188 382 1030 487 1456 132 1808 1781 2745
401,3628 1272 936 730 3533 2387 774 771 402 2972
402,246 3606 2817 2215 1001 3021 3513 3463 563 649
403,1039 2297 1831 2630 2626 2603 2980 3053 3317 119
404,790 2261 3529 3059 2673 2366 1811 12 1690 1001
405,2402 183 3448 863 1371 472 1341 2528 2054 561
406,2980 1809 1617 2129 293 818 2397 2484 3435 1746
407,2281 2054 1223 2862 124 3529 2636 3367 204 3013
408,214 2817 2136 3262 1615 2646 1916 37 3053 2768
409,2470 3022 1373 3131 894 3262 1401 2389 3557 2510
410,1711 563 212 1186 2636 1096 304 3358 1505 3409
411,2365 3022 1186 3013 3529 1583 2603 36 3692 779
412,3067 1315 1223 2646 3656 3409 1858 534 3157 2465
413,2501 1375 188 2732 863 2980 3286 1583 3562 1615
414,2603 1078 3049 3528 2342 119 1855 3473 1913 584
415,1223 2862 1316 3013 796 3153 779 1186 573 618
416,3022 2626 1568 1614 3528 82 3349 3203 2314 1172
417,1615 3367 3669 530 1858 640 3438 771 1315 2980
418,677 3157 790 652 3597 2128 2664 2862 2457 37
419,232 3656 3529 1246 463 1337 1868 1223 3101 452
420,796 2784 2789 1505 1279 618 573 93 779 375
421,584 3022 304 3435 2338 1560 2613 1086 3349 463
422,790 1223 124 2646 82 2956 3350 922 208 1583
423,59 3022 1070 36 1223 2335 3532 2297 2281 1536
424,2606 740 214 3245 913 3653 3280 512 768 1401
425,640 1638 1216 2528 3423 3022 2862 169 463 1583
426,1186 2112 3562 2617 1475 3614 1510 1471 1560 309
427,1543 3529 305 69 1583 3423 3013 1545 2265 472
428,2534 3600 3656 3276 2250 621 3051 3437 2024 1178
429,1223 472 1316 3153 2862 124 989 2564 1560 487
430,1374 3597 2874 43 212 2076 2636 1023 2354 3105
431,476 1746 640 3409 717 2564 1490 785 1792 1809
432,2862 3013 2564 3409 472 36 707 1505 2265 138
433,253 3000 2646 1069 3298 1039 1057 966 1711 2961
434,1543 2076 94 1316 333 1916 1800 1453 3476 1337
435,1492 1470 3646 1353 22 3142 3418 1669 3513 880
436,1223 2862 2528 2732 2297 1315 1316 1039 3529 169
437,2956 220 1652 3532 3215 760 1723 463 2874 1811
438,1736 2256 2068 523 620 3653 3409 472 3382 779
439,1916 863 463 1337 1560 3367 1382 3409 1223 3327
440,2297 1583 2256 640 584 1510 1615 2068 2862 1039
441,2862 1223 3409 732 618 3656 3529 3125 2387 1543
442,2402 1560 3600 1223 1337 989 3022 2862 2068 1456
443,790 1316 1223 124 512 3409 3247 2564 3153 1948
444,1057 3367 2673 2630 2510 476 463 2222 1746 2757
445,621 3528 361 3677 208 3402 1052 3256 3669 1365
446,3022 1583 2297 640 2980 584 1831 3529 2603 463
447,2338 1287 1099 535 972 3463 2222 1304 394 3327
448,3692 2673 3059 3131 2470 401 1304 1811 1057 1102
449,467 3256 1052 2132 246 2639 3133 482 3119 527
450,1811 1315 2980 1746 3474 463 208 2370 1956 1223
451,3438 3474 872 2402 3579 561 2306 20 1765 3306
452,2646 2534 1052 2688 3415 2643 1669 3022 2366 1633
453,3438 530 863 2281 2308 1840 1341 2636 947 361
454,169 1560 584 2646 2636 2370 702 1033 1223 3694
455,3350 584 2602 3673 487 569 2076 331 2673 2470
456,3013 452 132 2402 2512 472 487 1560 1086 2515
457,2256 728 2858 3415 2068 1668 3677 2643 512 2110
458,1337 312 2402 528 463 2653 802 232 79 1887
459,1505 618 2510 472 1039 3529 3153 3013 1279 2784
460,36 1039 472 1583 2862 1223 1543 2297 3013 640
461,472 1887 1371 2297 883 3022 2646 2774 2664 79
462,1505 401 573 3537 2291 2828 2067 1546 1439 1753
463,3367 3415 1615 36 621 2256 3157 1590 3119 1505
464,467 1887 1560 1371 2068 482 1315 3415 3677 2376
465,584 1583 304 1490 3529 169 2210 1543 732 124
466,1315 2402 2732 3022 1583 463 132 3423 1887 1376
467,1337 3022 174 312 3600 1583 702 569 2814 2297
468,527 2376 3133 1422 1887 3415 2643 1052 2342 1371
469,2630 2342 3677 36 971 165 1746 1505 1809 2857
470,1831 1039 1223 2646 2862 3013 476 208 472 1956
471,79 1246 452 1545 1337 312 2363 3406 802 702
472,790 2261 1102 1560 989 2956 1057 1001 1658 2833
473,106 1560 2541 2470 3066 160 2410 208 989 2169
474,2054 1039 1211 1030 2564 2076 1316 246 863 1560
475,79 1700 36 1686 1630 702 2363 570 389 2561
